Point,AFTDIA,AFTBF,*FWDDIA,*FWDBF
2827,-0.0199,0.0002,-0.0068,-0.0008
2828,-0.0198,0.0002,-0.0068,-0.0008
2829,-0.0198,0.0002,-0.0068,-0.0008
2830,-0.0198,0.0002,-0.0068,-0.0008
2831,-0.0198,0.0002,-0.0069,-0.0008
2832,-0.0197,0.0002,-0.0069,-0.0008
2833,-0.0197,0.0002,-0.0069,-0.0008
2834,-0.0197,0.0002,-0.0069,-0.0008
2835,-0.0196,0.0002,-0.0069,-0.0008
2836,-0.0196,0.0002,-0.0069,-0.0008
2837,-0.0196,0.0002,-0.0070,-0.0008
2838,-0.0196,0.0002,-0.0070,-0.0008
2839,-0.0195,0.0002,-0.0070,-0.0008
2840,-0.0195,0.0002,-0.0070,-0.0008
2841,-0.0195,0.0002,-0.0070,-0.0008
2842,-0.0194,0.0002,-0.0070,-0.0008
2843,-0.0194,0.0002,-0.0070,-0.0008
2844,-0.0194,0.0002,-0.0070,-0.0007
2845,-0.0194,0.0002,-0.0070,-0.0007
2846,-0.0193,0.0002,-0.0070,-0.0007
2847,-0.0193,0.0002,-0.0071,-0.0007
2848,-0.0193,0.0002,-0.0071,-0.0007
2849,-0.0192,0.0002,-0.0071,-0.0007
2850,-0.0192,0.0002,-0.0071,-0.0007
2851,-0.0192,0.0002,-0.0071,-0.0007
2852,-0.0191,0.0002,-0.0071,-0.0007
2853,-0.0191,0.0002,-0.0071,-0.0007
2854,-0.0191,0.0002,-0.0071,-0.0007
2855,-0.0191,0.0002,-0.0071,-0.0007
2856,-0.0190,0.0002,-0.0071,-0.0007
2857,-0.0190,0.0002,-0.0071,-0.0007
2858,-0.0190,0.0002,-0.0072,-0.0007
2859,-0.0189,0.0002,-0.0072,-0.0007
2860,-0.0189,0.0002,-0.0072,-0.0007
2861,-0.0189,0.0002,-0.0072,-0.0007
2862,-0.0188,0.0002,-0.0072,-0.0007
2863,-0.0188,0.0002,-0.0072,-0.0007
2864,-0.0188,0.0002,-0.0072,-0.0007
2865,-0.0188,0.0002,-0.0073,-0.0006
2866,-0.0187,0.0002,-0.0073,-0.0006
2867,-0.0187,0.0002,-0.0073,-0.0006
2868,-0.0187,0.0002,-0.0073,-0.0006
2869,-0.0186,0.0002,-0.0073,-0.0006
2870,-0.0186,0.0002,-0.0073,-0.0006
2871,-0.0186,0.0002,-0.0074,-0.0006
2872,-0.0186,0.0002,-0.0074,-0.0006
2873,-0.0185,0.0002,-0.0074,-0.0006
2874,-0.0185,0.0002,-0.0074,-0.0006
2875,-0.0185,0.0002,-0.0074,-0.0006
2876,-0.0185,0.0002,-0.0074,-0.0006
2877,-0.0184,0.0002,-0.0074,-0.0006
2878,-0.0184,0.0002,-0.0074,-0.0006
2879,-0.0184,0.0002,-0.0074,-0.0006
2880,-0.0184,0.0002,-0.0074,-0.0006
2881,-0.0183,0.0002,-0.0074,-0.0005
2882,-0.0183,0.0002,-0.0075,-0.0005
2883,-0.0183,0.0002,-0.0075,-0.0005
2884,-0.0183,0.0002,-0.0075,-0.0005
2885,-0.0182,0.0002,-0.0075,-0.0005
2886,-0.0182,0.0002,-0.0075,-0.0005
2887,-0.0182,0.0002,-0.0075,-0.0005
2888,-0.0182,0.0002,-0.0075,-0.0005
2889,-0.0182,0.0002,-0.0075,-0.0005
2890,-0.0181,0.0002,-0.0075,-0.0005
2891,-0.0181,0.0002,-0.0075,-0.0005
2892,-0.0181,0.0002,-0.0075,-0.0005
2893,-0.0181,0.0002,-0.0075,-0.0005
2894,-0.0180,0.0002,-0.0075,-0.0005
2895,-0.0180,0.0002,-0.0075,-0.0004
2896,-0.0180,0.0002,-0.0075,-0.0004
2897,-0.0180,0.0002,-0.0075,-0.0004
2898,-0.0179,0.0002,-0.0075,-0.0004
2899,-0.0179,0.0002,-0.0075,-0.0004
2900,-0.0179,0.0002,-0.0075,-0.0004
2901,-0.0179,0.0002,-0.0075,-0.0004
2902,-0.0178,0.0002,-0.0076,-0.0004
2903,-0.0178,0.0002,-0.0076,-0.0004
2904,-0.0178,0.0002,-0.0076,-0.0004
2905,-0.0178,0.0002,-0.0076,-0.0004
2906,-0.0177,0.0002,-0.0076,-0.0004
2907,-0.0177,0.0002,-0.0076,-0.0004
2908,-0.0177,0.0002,-0.0077,-0.0004
2909,-0.0176,0.0002,-0.0077,-0.0004
2910,-0.0176,0.0002,-0.0077,-0.0004
2911,-0.0176,0.0002,-0.0077,-0.0004
2912,-0.0175,0.0002,-0.0077,-0.0004
2913,-0.0175,0.0002,-0.0077,-0.0004
2914,-0.0175,0.0002,-0.0078,-0.0004
2915,-0.0175,0.0002,-0.0078,-0.0004
2916,-0.0174,0.0002,-0.0078,-0.0004
2917,-0.0174,0.0002,-0.0078,-0.0004
2918,-0.0174,0.0002,-0.0078,-0.0004
2919,-0.0173,0.0002,-0.0079,-0.0004
2920,-0.0173,0.0002,-0.0079,-0.0004
2921,-0.0173,0.0002,-0.0079,-0.0003
2922,-0.0173,0.0002,-0.0079,-0.0003
2923,-0.0172,0.0002,-0.0079,-0.0003
2924,-0.0172,0.0002,-0.0079,-0.0003
2925,-0.0172,0.0002,-0.0080,-0.0003
2926,-0.0172,0.0002,-0.0080,-0.0003
2927,-0.0171,0.0002,-0.0080,-0.0003
2928,-0.0171,0.0002,-0.0080,-0.0003
2929,-0.0171,0.0002,-0.0080,-0.0003
2930,-0.0171,0.0002,-0.0081,-0.0003
2931,-0.0171,0.0002,-0.0081,-0.0003
2932,-0.0170,0.0002,-0.0081,-0.0003
2933,-0.0170,0.0002,-0.0081,-0.0003
2934,-0.0170,0.0002,-0.0082,-0.0003
2935,-0.0170,0.0002,-0.0082,-0.0003
2936,-0.0170,0.0002,-0.0082,-0.0003
2937,-0.0169,0.0002,-0.0082,-0.0003
2938,-0.0169,0.0002,-0.0083,-0.0003
2939,-0.0169,0.0002,-0.0083,-0.0003
2940,-0.0169,0.0002,-0.0083,-0.0003
2941,-0.0169,0.0002,-0.0083,-0.0003
2942,-0.0168,0.0002,-0.0084,-0.0003
2943,-0.0168,0.0002,-0.0084,-0.0003
2944,-0.0168,0.0002,-0.0084,-0.0003
2945,-0.0168,0.0002,-0.0085,-0.0003
2946,-0.0167,0.0002,-0.0085,-0.0002
2947,-0.0167,0.0002,-0.0085,-0.0002
2948,-0.0167,0.0002,-0.0085,-0.0002
2949,-0.0167,0.0002,-0.0085,-0.0002
2950,-0.0166,0.0002,-0.0086,-0.0002
2951,-0.0166,0.0002,-0.0086,-0.0002
2952,-0.0166,0.0002,-0.0086,-0.0002
2953,-0.0165,0.0002,-0.0086,-0.0002
2954,-0.0165,0.0002,-0.0086,-0.0002
2955,-0.0165,0.0002,-0.0086,-0.0002
2956,-0.0164,0.0002,-0.0086,-0.0002
2957,-0.0164,0.0002,-0.0086,-0.0002
2958,-0.0164,0.0002,-0.0086,-0.0002
2959,-0.0163,0.0002,-0.0086,-0.0002
2960,-0.0163,0.0002,-0.0086,-0.0002
2961,-0.0162,0.0002,-0.0086,-0.0002
2962,-0.0162,0.0002,-0.0086,-0.0002
2963,-0.0162,0.0002,-0.0086,-0.0002
2964,-0.0161,0.0002,-0.0086,-0.0001
2965,-0.0161,0.0002,-0.0086,-0.0001
2966,-0.0161,0.0002,-0.0086,-0.0001
2967,-0.0160,0.0002,-0.0086,-0.0001
2968,-0.0160,0.0002,-0.0086,-0.0001
2969,-0.0160,0.0002,-0.0086,-0.0001
2970,-0.0159,0.0002,-0.0086,-0.0001
2971,-0.0159,0.0002,-0.0085,-0.0001
2972,-0.0158,0.0002,-0.0085,-0.0001
2973,-0.0158,0.0002,-0.0085,-0.0001
2974,-0.0158,0.0002,-0.0085,-0.0001
2975,-0.0158,0.0002,-0.0085,-0.0001
2976,-0.0157,0.0002,-0.0085,-0.0001
2977,-0.0157,0.0002,-0.0085,-0.0001
2978,-0.0157,0.0002,-0.0085,-0.0001
2979,-0.0156,0.0002,-0.0085,-0.0001
2980,-0.0156,0.0002,-0.0085,-0.0001
2981,-0.0156,0.0002,-0.0085,-0.0001
2982,-0.0155,0.0002,-0.0085,-0.0001
2983,-0.0155,0.0002,-0.0085,-0.0001
2984,-0.0155,0.0002,-0.0085,-0.0001
2985,-0.0155,0.0002,-0.0085,-0.0001
2986,-0.0154,0.0002,-0.0085,-0.0001
2987,-0.0154,0.0002,-0.0086,-0.0001
2988,-0.0154,0.0002,-0.0086,0.0000
2989,-0.0153,0.0002,-0.0086,0.0000
2990,-0.0153,0.0002,-0.0086,0.0000
2991,-0.0153,0.0002,-0.0086,0.0000
2992,-0.0152,0.0002,-0.0086,0.0000
2993,-0.0152,0.0002,-0.0086,0.0000
2994,-0.0152,0.0002,-0.0086,0.0000
2995,-0.0151,0.0002,-0.0086,0.0000
2996,-0.0151,0.0002,-0.0086,0.0000
2997,-0.0151,0.0002,-0.0086,0.0000
2998,-0.0150,0.0002,-0.0086,0.0000
2999,-0.0150,0.0002,-0.0086,0.0000
3000,-0.0150,0.0002,-0.0086,0.0000
3001,-0.0149,0.0002,-0.0086,0.0000
3002,-0.0149,0.0002,-0.0086,0.0000
3003,-0.0149,0.0002,-0.0086,0.0000
3004,-0.0148,0.0002,-0.0086,0.0000
3005,-0.0148,0.0002,-0.0086,0.0000
3006,-0.0148,0.0002,-0.0086,0.0000
3007,-0.0147,0.0002,-0.0086,0.0000
3008,-0.0147,0.0002,-0.0086,0.0000
3009,-0.0147,0.0002,-0.0086,0.0000
3010,-0.0147,0.0002,-0.0086,0.0000
3011,-0.0146,0.0002,-0.0086,0.0000
3012,-0.0146,0.0002,-0.0086,0.0000
3013,-0.0146,0.0002,-0.0086,0.0001
3014,-0.0146,0.0002,-0.0086,0.0001
3015,-0.0146,0.0002,-0.0086,0.0001
3016,-0.0145,0.0002,-0.0086,0.0001
3017,-0.0145,0.0002,-0.0086,0.0001
3018,-0.0145,0.0002,-0.0086,0.0001
3019,-0.0145,0.0002,-0.0086,0.0001
3020,-0.0145,0.0002,-0.0086,0.0001
3021,-0.0144,0.0002,-0.0086,0.0001
3022,-0.0144,0.0002,-0.0086,0.0001
3023,-0.0144,0.0002,-0.0086,0.0001
3024,-0.0144,0.0002,-0.0086,0.0001
3025,-0.0144,0.0002,-0.0086,0.0001
3026,-0.0143,0.0002,-0.0086,0.0001
3027,-0.0143,0.0002,-0.0087,0.0001
3028,-0.0143,0.0002,-0.0087,0.0001
3029,-0.0143,0.0002,-0.0087,0.0001
3030,-0.0142,0.0002,-0.0087,0.0001
3031,-0.0142,0.0002,-0.0087,0.0001
3032,-0.0142,0.0002,-0.0087,0.0001
3033,-0.0142,0.0002,-0.0088,0.0001
3034,-0.0141,0.0002,-0.0088,0.0001
3035,-0.0141,0.0002,-0.0088,0.0001
3036,-0.0141,0.0002,-0.0088,0.0001
3037,-0.0140,0.0002,-0.0088,0.0001
3038,-0.0140,0.0002,-0.0089,0.0001
3039,-0.0139,0.0002,-0.0089,0.0001
3040,-0.0139,0.0002,-0.0089,0.0002
3041,-0.0138,0.0002,-0.0089,0.0002
3042,-0.0138,0.0002,-0.0089,0.0002
3043,-0.0138,0.0002,-0.0089,0.0002
3044,-0.0137,0.0002,-0.0090,0.0002
3045,-0.0137,0.0002,-0.0090,0.0002
3046,-0.0136,0.0002,-0.0090,0.0002
3047,-0.0136,0.0002,-0.0090,0.0002
3048,-0.0135,0.0002,-0.0090,0.0002
3049,-0.0135,0.0002,-0.0090,0.0002
3050,-0.0134,0.0002,-0.0090,0.0002
3051,-0.0134,0.0002,-0.0090,0.0002
3052,-0.0133,0.0002,-0.0090,0.0002
3053,-0.0133,0.0002,-0.0090,0.0002
3054,-0.0132,0.0002,-0.0090,0.0002
3055,-0.0132,0.0002,-0.0090,0.0002
3056,-0.0131,0.0002,-0.0090,0.0002
3057,-0.0131,0.0002,-0.0090,0.0002
3058,-0.0131,0.0002,-0.0090,0.0002
3059,-0.0130,0.0002,-0.0090,0.0002
3060,-0.0130,0.0002,-0.0090,0.0002
3061,-0.0129,0.0002,-0.0090,0.0002
3062,-0.0129,0.0002,-0.0090,0.0002
3063,-0.0129,0.0002,-0.0090,0.0002
3064,-0.0129,0.0002,-0.0090,0.0002
3065,-0.0128,0.0002,-0.0090,0.0002
3066,-0.0128,0.0002,-0.0090,0.0002
3067,-0.0128,0.0002,-0.0090,0.0002
3068,-0.0128,0.0002,-0.0090,0.0002
3069,-0.0127,0.0002,-0.0090,0.0002
3070,-0.0127,0.0002,-0.0090,0.0002
3071,-0.0127,0.0002,-0.0091,0.0002
3072,-0.0127,0.0002,-0.0091,0.0002
3073,-0.0126,0.0002,-0.0091,0.0003
3074,-0.0126,0.0002,-0.0091,0.0003
3075,-0.0126,0.0002,-0.0091,0.0003
3076,-0.0126,0.0002,-0.0091,0.0003
3077,-0.0126,0.0002,-0.0091,0.0003
3078,-0.0125,0.0002,-0.0092,0.0003
3079,-0.0125,0.0002,-0.0092,0.0003
3080,-0.0125,0.0002,-0.0092,0.0003
3081,-0.0125,0.0002,-0.0092,0.0003
3082,-0.0125,0.0002,-0.0092,0.0003
3083,-0.0124,0.0002,-0.0092,0.0003
3084,-0.0124,0.0002,-0.0092,0.0003
3085,-0.0124,0.0002,-0.0093,0.0003
3086,-0.0124,0.0002,-0.0093,0.0003
3087,-0.0123,0.0002,-0.0093,0.0003
3088,-0.0123,0.0002,-0.0093,0.0003
3089,-0.0123,0.0002,-0.0093,0.0003
3090,-0.0123,0.0002,-0.0093,0.0003
3091,-0.0122,0.0002,-0.0093,0.0003
3092,-0.0122,0.0002,-0.0093,0.0003
3093,-0.0122,0.0002,-0.0093,0.0003
3094,-0.0122,0.0002,-0.0093,0.0003
3095,-0.0121,0.0002,-0.0093,0.0003
3096,-0.0121,0.0002,-0.0093,0.0003
3097,-0.0121,0.0002,-0.0093,0.0003
3098,-0.0120,0.0002,-0.0093,0.0003
3099,-0.0120,0.0002,-0.0093,0.0003
3100,-0.0120,0.0002,-0.0093,0.0003
3101,-0.0120,0.0002,-0.0093,0.0003
3102,-0.0119,0.0002,-0.0093,0.0003
3103,-0.0119,0.0002,-0.0093,0.0003
3104,-0.0119,0.0002,-0.0093,0.0003
3105,-0.0119,0.0002,-0.0093,0.0003
3106,-0.0119,0.0002,-0.0093,0.0003
3107,-0.0118,0.0002,-0.0093,0.0003
3108,-0.0118,0.0002,-0.0093,0.0003
3109,-0.0118,0.0002,-0.0092,0.0003
3110,-0.0118,0.0002,-0.0092,0.0003
3111,-0.0118,0.0002,-0.0092,0.0004
3112,-0.0118,0.0002,-0.0092,0.0004
3113,-0.0117,0.0002,-0.0092,0.0004
3114,-0.0117,0.0002,-0.0092,0.0004
3115,-0.0117,0.0002,-0.0092,0.0004
3116,-0.0117,0.0002,-0.0092,0.0004
3117,-0.0117,0.0002,-0.0092,0.0004
3118,-0.0117,0.0002,-0.0092,0.0004
3119,-0.0117,0.0002,-0.0092,0.0004
3120,-0.0116,0.0002,-0.0092,0.0004
3121,-0.0116,0.0002,-0.0092,0.0004
3122,-0.0116,0.0002,-0.0092,0.0004
3123,-0.0116,0.0002,-0.0092,0.0004
3124,-0.0116,0.0002,-0.0092,0.0004
3125,-0.0116,0.0002,-0.0092,0.0004
3126,-0.0116,0.0002,-0.0092,0.0004
3127,-0.0115,0.0002,-0.0092,0.0004
3128,-0.0115,0.0001,-0.0092,0.0004
3129,-0.0115,0.0001,-0.0092,0.0004
3130,-0.0115,0.0001,-0.0092,0.0004
3131,-0.0115,0.0001,-0.0092,0.0004
3132,-0.0114,0.0001,-0.0091,0.0004
3133,-0.0114,0.0001,-0.0091,0.0005
3134,-0.0114,0.0001,-0.0091,0.0005
3135,-0.0113,0.0001,-0.0091,0.0005
3136,-0.0113,0.0001,-0.0091,0.0005
3137,-0.0113,0.0001,-0.0091,0.0005
3138,-0.0113,0.0001,-0.0091,0.0005
3139,-0.0112,0.0001,-0.0091,0.0005
3140,-0.0112,0.0001,-0.0091,0.0005
3141,-0.0112,0.0001,-0.0091,0.0005
3142,-0.0111,0.0001,-0.0091,0.0005
3143,-0.0111,0.0001,-0.0091,0.0005
3144,-0.0111,0.0001,-0.0091,0.0005
3145,-0.0110,0.0001,-0.0091,0.0005
3146,-0.0110,0.0001,-0.0091,0.0005
3147,-0.0110,0.0001,-0.0091,0.0005
3148,-0.0109,0.0001,-0.0091,0.0005
3149,-0.0109,0.0001,-0.0091,0.0005
3150,-0.0108,0.0001,-0.0091,0.0005
3151,-0.0108,0.0001,-0.0091,0.0005
3152,-0.0108,0.0001,-0.0091,0.0005
3153,-0.0107,0.0002,-0.0091,0.0005
3154,-0.0107,0.0002,-0.0091,0.0005
3155,-0.0106,0.0002,-0.0091,0.0005
3156,-0.0106,0.0002,-0.0091,0.0005
3157,-0.0105,0.0002,-0.0091,0.0005
3158,-0.0105,0.0002,-0.0091,0.0005
3159,-0.0104,0.0002,-0.0091,0.0005
3160,-0.0104,0.0002,-0.0091,0.0005
3161,-0.0103,0.0002,-0.0091,0.0005
3162,-0.0103,0.0002,-0.0091,0.0005
3163,-0.0102,0.0001,-0.0091,0.0005
3164,-0.0102,0.0001,-0.0091,0.0005
3165,-0.0101,0.0001,-0.0091,0.0005
3166,-0.0101,0.0001,-0.0091,0.0005
3167,-0.0100,0.0001,-0.0091,0.0005
3168,-0.0100,0.0001,-0.0091,0.0005
3169,-0.0099,0.0001,-0.0091,0.0005
3170,-0.0099,0.0001,-0.0091,0.0005
3171,-0.0099,0.0001,-0.0091,0.0005
3172,-0.0098,0.0001,-0.0091,0.0005
3173,-0.0098,0.0001,-0.0090,0.0005
3174,-0.0097,0.0001,-0.0090,0.0005
3175,-0.0097,0.0001,-0.0090,0.0006
3176,-0.0096,0.0001,-0.0090,0.0006
3177,-0.0096,0.0001,-0.0090,0.0006
3178,-0.0096,0.0001,-0.0090,0.0006
3179,-0.0095,0.0001,-0.0090,0.0006
3180,-0.0095,0.0001,-0.0090,0.0006
3181,-0.0094,0.0001,-0.0089,0.0006
3182,-0.0094,0.0001,-0.0089,0.0006
3183,-0.0094,0.0001,-0.0089,0.0006
3184,-0.0094,0.0001,-0.0089,0.0006
3185,-0.0093,0.0001,-0.0089,0.0006
3186,-0.0093,0.0001,-0.0089,0.0006
3187,-0.0093,0.0001,-0.0089,0.0006
3188,-0.0093,0.0001,-0.0089,0.0006
3189,-0.0093,0.0001,-0.0089,0.0006
3190,-0.0092,0.0001,-0.0089,0.0006
3191,-0.0092,0.0001,-0.0088,0.0006
3192,-0.0092,0.0001,-0.0088,0.0006
3193,-0.0092,0.0001,-0.0088,0.0006
3194,-0.0092,0.0001,-0.0088,0.0006
3195,-0.0092,0.0001,-0.0088,0.0006
3196,-0.0092,0.0001,-0.0088,0.0006
3197,-0.0092,0.0001,-0.0088,0.0006
3198,-0.0092,0.0001,-0.0088,0.0006
3199,-0.0092,0.0001,-0.0088,0.0006
3200,-0.0092,0.0001,-0.0088,0.0006
3201,-0.0091,0.0001,-0.0088,0.0006
3202,-0.0091,0.0001,-0.0088,0.0006
3203,-0.0091,0.0001,-0.0088,0.0006
3204,-0.0091,0.0001,-0.0088,0.0006
3205,-0.0091,0.0001,-0.0088,0.0006
3206,-0.0091,0.0001,-0.0088,0.0006
3207,-0.0091,0.0001,-0.0088,0.0006
3208,-0.0091,0.0001,-0.0088,0.0006
3209,-0.0091,0.0001,-0.0087,0.0006
3210,-0.0091,0.0001,-0.0087,0.0006
3211,-0.0091,0.0001,-0.0087,0.0006
3212,-0.0091,0.0001,-0.0087,0.0006
3213,-0.0091,0.0001,-0.0087,0.0006
3214,-0.0090,0.0001,-0.0087,0.0006
3215,-0.0090,0.0001,-0.0087,0.0006
3216,-0.0090,0.0001,-0.0087,0.0006
3217,-0.0090,0.0001,-0.0086,0.0006
3218,-0.0090,0.0001,-0.0086,0.0006
3219,-0.0090,0.0001,-0.0086,0.0006
3220,-0.0090,0.0001,-0.0086,0.0006
3221,-0.0089,0.0001,-0.0086,0.0006
3222,-0.0089,0.0001,-0.0086,0.0006
3223,-0.0089,0.0001,-0.0086,0.0006
3224,-0.0089,0.0001,-0.0085,0.0006
3225,-0.0088,0.0001,-0.0085,0.0006
3226,-0.0088,0.0001,-0.0085,0.0006
3227,-0.0088,0.0001,-0.0085,0.0006
3228,-0.0088,0.0001,-0.0085,0.0006
3229,-0.0087,0.0001,-0.0085,0.0006
3230,-0.0087,0.0001,-0.0085,0.0006
3231,-0.0087,0.0001,-0.0085,0.0006
3232,-0.0086,0.0001,-0.0085,0.0006
3233,-0.0086,0.0001,-0.0084,0.0006
3234,-0.0086,0.0001,-0.0084,0.0006
3235,-0.0085,0.0001,-0.0084,0.0006
3236,-0.0085,0.0001,-0.0084,0.0006
3237,-0.0084,0.0001,-0.0084,0.0006
3238,-0.0084,0.0001,-0.0084,0.0006
3239,-0.0083,0.0001,-0.0084,0.0006
3240,-0.0083,0.0001,-0.0084,0.0006
3241,-0.0083,0.0001,-0.0084,0.0006
3242,-0.0082,0.0001,-0.0084,0.0006
3243,-0.0082,0.0001,-0.0084,0.0006
3244,-0.0081,0.0001,-0.0084,0.0006
3245,-0.0081,0.0001,-0.0084,0.0006
3246,-0.0080,0.0001,-0.0084,0.0006
3247,-0.0080,0.0001,-0.0084,0.0006
3248,-0.0080,0.0001,-0.0084,0.0006
3249,-0.0079,0.0001,-0.0084,0.0006
3250,-0.0079,0.0001,-0.0084,0.0006
3251,-0.0078,0.0001,-0.0084,0.0006
3252,-0.0078,0.0001,-0.0084,0.0006
3253,-0.0077,0.0001,-0.0084,0.0006
3254,-0.0077,0.0001,-0.0084,0.0006
3255,-0.0077,0.0001,-0.0084,0.0006
3256,-0.0076,0.0001,-0.0083,0.0006
3257,-0.0076,0.0001,-0.0083,0.0006
3258,-0.0075,0.0001,-0.0083,0.0006
3259,-0.0075,0.0001,-0.0083,0.0006
3260,-0.0075,0.0001,-0.0083,0.0006
3261,-0.0074,0.0001,-0.0083,0.0006
3262,-0.0074,0.0001,-0.0083,0.0006
3263,-0.0074,0.0001,-0.0083,0.0006
3264,-0.0073,0.0001,-0.0083,0.0006
3265,-0.0073,0.0001,-0.0083,0.0006
3266,-0.0073,0.0001,-0.0083,0.0006
3267,-0.0072,0.0001,-0.0083,0.0006
3268,-0.0072,0.0001,-0.0083,0.0006
3269,-0.0071,0.0001,-0.0083,0.0006
3270,-0.0071,0.0001,-0.0083,0.0006
3271,-0.0071,0.0001,-0.0082,0.0006
3272,-0.0070,0.0001,-0.0082,0.0006
3273,-0.0070,0.0001,-0.0082,0.0006
3274,-0.0069,0.0001,-0.0082,0.0006
3275,-0.0069,0.0001,-0.0082,0.0006
3276,-0.0069,0.0001,-0.0082,0.0006
3277,-0.0068,0.0001,-0.0082,0.0006
3278,-0.0068,0.0001,-0.0082,0.0006
3279,-0.0067,0.0001,-0.0082,0.0006
3280,-0.0067,0.0001,-0.0082,0.0006
3281,-0.0067,0.0001,-0.0082,0.0006
3282,-0.0066,0.0001,-0.0082,0.0006
3283,-0.0066,0.0001,-0.0081,0.0006
3284,-0.0065,0.0001,-0.0081,0.0006
3285,-0.0065,0.0001,-0.0081,0.0006
3286,-0.0065,0.0001,-0.0081,0.0007
3287,-0.0064,0.0001,-0.0081,0.0007
3288,-0.0064,0.0001,-0.0081,0.0007
3289,-0.0064,0.0001,-0.0080,0.0007
3290,-0.0063,0.0001,-0.0080,0.0007
3291,-0.0063,0.0001,-0.0080,0.0007
3292,-0.0063,0.0001,-0.0080,0.0007
3293,-0.0062,0.0001,-0.0080,0.0007
3294,-0.0062,0.0001,-0.0079,0.0007
3295,-0.0062,0.0001,-0.0079,0.0007
3296,-0.0062,0.0001,-0.0079,0.0007
3297,-0.0061,0.0001,-0.0079,0.0007
3298,-0.0061,0.0001,-0.0078,0.0007
3299,-0.0061,0.0001,-0.0078,0.0007
3300,-0.0061,0.0001,-0.0078,0.0007
3301,-0.0061,0.0001,-0.0078,0.0007
3302,-0.0061,0.0001,-0.0077,0.0007
3303,-0.0061,0.0001,-0.0077,0.0007
3304,-0.0060,0.0001,-0.0077,0.0007
3305,-0.0060,0.0001,-0.0077,0.0007
3306,-0.0060,0.0001,-0.0077,0.0007
3307,-0.0060,0.0001,-0.0076,0.0007
3308,-0.0060,0.0001,-0.0076,0.0007
3309,-0.0060,0.0001,-0.0076,0.0007
3310,-0.0060,0.0001,-0.0076,0.0007
3311,-0.0060,0.0001,-0.0075,0.0007
3312,-0.0059,0.0001,-0.0075,0.0007
3313,-0.0059,0.0001,-0.0075,0.0007
3314,-0.0059,0.0001,-0.0075,0.0007
3315,-0.0059,0.0001,-0.0075,0.0007
3316,-0.0059,0.0001,-0.0075,0.0007
3317,-0.0059,0.0001,-0.0075,0.0007
3318,-0.0058,0.0001,-0.0074,0.0007
3319,-0.0058,0.0001,-0.0074,0.0007
3320,-0.0058,0.0001,-0.0074,0.0007
3321,-0.0058,0.0001,-0.0074,0.0007
3322,-0.0058,0.0001,-0.0074,0.0007
3323,-0.0057,0.0001,-0.0074,0.0007
3324,-0.0057,0.0001,-0.0074,0.0007
3325,-0.0057,0.0001,-0.0074,0.0007
3326,-0.0056,0.0001,-0.0073,0.0007
3327,-0.0056,0.0001,-0.0073,0.0007
3328,-0.0056,0.0001,-0.0073,0.0007
3329,-0.0056,0.0001,-0.0073,0.0007
3330,-0.0055,0.0001,-0.0073,0.0007
3331,-0.0055,0.0001,-0.0073,0.0007
3332,-0.0055,0.0001,-0.0073,0.0007
3333,-0.0054,0.0001,-0.0072,0.0007
3334,-0.0054,0.0001,-0.0072,0.0007
3335,-0.0054,0.0001,-0.0072,0.0007
3336,-0.0054,0.0001,-0.0072,0.0007
3337,-0.0053,0.0001,-0.0072,0.0007
3338,-0.0053,0.0001,-0.0072,0.0007
3339,-0.0053,0.0001,-0.0071,0.0007
3340,-0.0053,0.0001,-0.0071,0.0007
3341,-0.0052,0.0001,-0.0071,0.0007
3342,-0.0052,0.0001,-0.0071,0.0007
3343,-0.0052,0.0001,-0.0071,0.0007
3344,-0.0052,0.0001,-0.0070,0.0007
3345,-0.0052,0.0001,-0.0070,0.0007
3346,-0.0052,0.0001,-0.0070,0.0007
3347,-0.0051,0.0001,-0.0070,0.0007
3348,-0.0051,0.0001,-0.0070,0.0007
3349,-0.0051,0.0001,-0.0069,0.0007
3350,-0.0051,0.0001,-0.0069,0.0007
3351,-0.0051,0.0001,-0.0069,0.0006
3352,-0.0051,0.0001,-0.0069,0.0006
3353,-0.0051,0.0001,-0.0069,0.0006
3354,-0.0050,0.0001,-0.0068,0.0006
3355,-0.0050,0.0001,-0.0068,0.0006
3356,-0.0050,0.0001,-0.0068,0.0006
3357,-0.0050,0.0001,-0.0068,0.0006
3358,-0.0050,0.0001,-0.0068,0.0006
3359,-0.0050,0.0001,-0.0067,0.0006
3360,-0.0050,0.0001,-0.0067,0.0006
3361,-0.0049,0.0001,-0.0067,0.0006
3362,-0.0049,0.0001,-0.0067,0.0006
3363,-0.0049,0.0001,-0.0067,0.0006
3364,-0.0049,0.0001,-0.0066,0.0006
3365,-0.0048,0.0001,-0.0066,0.0006
3366,-0.0048,0.0001,-0.0066,0.0006
3367,-0.0048,0.0001,-0.0066,0.0006
3368,-0.0048,0.0001,-0.0066,0.0006
3369,-0.0047,0.0001,-0.0065,0.0006
3370,-0.0047,0.0001,-0.0065,0.0006
3371,-0.0047,0.0001,-0.0065,0.0006
3372,-0.0047,0.0001,-0.0065,0.0006
3373,-0.0046,0.0001,-0.0064,0.0006
3374,-0.0046,0.0001,-0.0064,0.0006
3375,-0.0046,0.0001,-0.0064,0.0006
3376,-0.0046,0.0001,-0.0063,0.0006
3377,-0.0045,0.0001,-0.0063,0.0006
3378,-0.0045,0.0001,-0.0063,0.0006
