Point,AFTBF,AFTDIA,*FWDBF,*FWDDIA,JCDIA1
482,-0.0093,-0.0472,0.0025,0.0039,0.0312
483,-0.0093,-0.0472,0.0025,0.0039,0.0313
484,-0.0093,-0.0472,0.0025,0.0039,0.0313
485,-0.0093,-0.0472,0.0025,0.0039,0.0313
486,-0.0093,-0.0472,0.0025,0.0039,0.0314
487,-0.0093,-0.0472,0.0026,0.0039,0.0314
488,-0.0093,-0.0472,0.0026,0.0039,0.0315
489,-0.0093,-0.0471,0.0026,0.0039,0.0315
490,-0.0093,-0.0471,0.0026,0.0039,0.0315
491,-0.0093,-0.0471,0.0026,0.0039,0.0316
492,-0.0094,-0.0471,0.0026,0.0039,0.0316
493,-0.0094,-0.0471,0.0026,0.0039,0.0317
494,-0.0094,-0.0470,0.0026,0.0039,0.0317
495,-0.0094,-0.0470,0.0026,0.0039,0.0318
496,-0.0094,-0.0470,0.0026,0.0038,0.0318
497,-0.0094,-0.0470,0.0026,0.0038,0.0319
498,-0.0094,-0.0470,0.0026,0.0038,0.0319
499,-0.0094,-0.0469,0.0026,0.0038,0.0320
500,-0.0094,-0.0469,0.0026,0.0038,0.0320
501,-0.0094,-0.0469,0.0026,0.0038,0.0320
502,-0.0094,-0.0469,0.0026,0.0038,0.0321
503,-0.0094,-0.0469,0.0026,0.0038,0.0321
504,-0.0094,-0.0468,0.0026,0.0038,0.0322
505,-0.0094,-0.0468,0.0026,0.0038,0.0322
506,-0.0095,-0.0468,0.0026,0.0037,0.0322
507,-0.0095,-0.0468,0.0026,0.0037,0.0323
508,-0.0095,-0.0468,0.0026,0.0037,0.0323
509,-0.0095,-0.0467,0.0026,0.0037,0.0324
510,-0.0095,-0.0467,0.0026,0.0037,0.0324
511,-0.0095,-0.0467,0.0026,0.0036,0.0324
512,-0.0095,-0.0467,0.0026,0.0036,0.0325
513,-0.0095,-0.0467,0.0026,0.0036,0.0325
514,-0.0095,-0.0467,0.0026,0.0036,0.0325
515,-0.0095,-0.0467,0.0026,0.0035,0.0326
516,-0.0095,-0.0467,0.0026,0.0035,0.0326
517,-0.0095,-0.0467,0.0026,0.0035,0.0326
518,-0.0095,-0.0467,0.0026,0.0034,0.0326
519,-0.0095,-0.0467,0.0027,0.0034,0.0327
520,-0.0095,-0.0467,0.0027,0.0034,0.0327
521,-0.0096,-0.0467,0.0027,0.0034,0.0327
522,-0.0096,-0.0467,0.0027,0.0033,0.0328
523,-0.0096,-0.0467,0.0027,0.0033,0.0328
524,-0.0096,-0.0467,0.0027,0.0033,0.0328
525,-0.0096,-0.0467,0.0027,0.0033,0.0328
526,-0.0096,-0.0467,0.0027,0.0033,0.0328
527,-0.0096,-0.0467,0.0027,0.0032,0.0328
528,-0.0096,-0.0468,0.0027,0.0032,0.0328
529,-0.0096,-0.0468,0.0027,0.0032,0.0328
530,-0.0096,-0.0468,0.0027,0.0032,0.0328
531,-0.0096,-0.0468,0.0027,0.0032,0.0328
532,-0.0096,-0.0468,0.0027,0.0032,0.0328
533,-0.0096,-0.0468,0.0027,0.0031,0.0328
534,-0.0096,-0.0469,0.0027,0.0031,0.0327
535,-0.0097,-0.0469,0.0027,0.0031,0.0327
536,-0.0097,-0.0469,0.0027,0.0031,0.0327
537,-0.0097,-0.0469,0.0027,0.0031,0.0326
538,-0.0097,-0.0469,0.0027,0.0031,0.0326
539,-0.0097,-0.0469,0.0027,0.0031,0.0325
540,-0.0097,-0.0469,0.0027,0.0031,0.0325
541,-0.0097,-0.0469,0.0027,0.0031,0.0324
542,-0.0097,-0.0469,0.0027,0.0031,0.0323
543,-0.0097,-0.0469,0.0028,0.0030,0.0323
544,-0.0097,-0.0469,0.0028,0.0030,0.0322
545,-0.0097,-0.0469,0.0028,0.0030,0.0321
546,-0.0097,-0.0469,0.0028,0.0030,0.0320
547,-0.0097,-0.0469,0.0028,0.0030,0.0320
548,-0.0097,-0.0468,0.0028,0.0030,0.0319
549,-0.0097,-0.0468,0.0028,0.0030,0.0318
550,-0.0097,-0.0468,0.0028,0.0029,0.0317
551,-0.0097,-0.0468,0.0028,0.0029,0.0317
552,-0.0097,-0.0468,0.0028,0.0029,0.0316
553,-0.0097,-0.0468,0.0028,0.0029,0.0315
554,-0.0097,-0.0467,0.0028,0.0029,0.0314
555,-0.0097,-0.0467,0.0028,0.0029,0.0314
556,-0.0097,-0.0467,0.0028,0.0029,0.0313
557,-0.0098,-0.0467,0.0028,0.0028,0.0312
558,-0.0098,-0.0467,0.0028,0.0028,0.0312
559,-0.0098,-0.0466,0.0028,0.0028,0.0311
560,-0.0098,-0.0466,0.0028,0.0028,0.0311
561,-0.0098,-0.0466,0.0028,0.0028,0.0310
562,-0.0098,-0.0466,0.0028,0.0028,0.0309
563,-0.0098,-0.0466,0.0028,0.0027,0.0309
564,-0.0098,-0.0466,0.0028,0.0027,0.0308
565,-0.0098,-0.0466,0.0028,0.0027,0.0308
566,-0.0098,-0.0465,0.0028,0.0027,0.0308
567,-0.0098,-0.0465,0.0028,0.0026,0.0307
568,-0.0098,-0.0465,0.0028,0.0026,0.0307
569,-0.0098,-0.0465,0.0028,0.0026,0.0306
570,-0.0098,-0.0465,0.0028,0.0026,0.0306
571,-0.0098,-0.0465,0.0028,0.0026,0.0305
572,-0.0098,-0.0464,0.0029,0.0025,0.0305
573,-0.0098,-0.0464,0.0029,0.0025,0.0305
574,-0.0098,-0.0464,0.0029,0.0025,0.0304
575,-0.0098,-0.0464,0.0029,0.0024,0.0304
576,-0.0098,-0.0463,0.0029,0.0024,0.0303
577,-0.0098,-0.0463,0.0029,0.0024,0.0303
578,-0.0098,-0.0463,0.0029,0.0024,0.0303
579,-0.0098,-0.0462,0.0029,0.0023,0.0302
580,-0.0098,-0.0462,0.0029,0.0023,0.0302
581,-0.0098,-0.0461,0.0029,0.0023,0.0301
582,-0.0098,-0.0461,0.0029,0.0023,0.0301
583,-0.0098,-0.0460,0.0029,0.0022,0.0300
584,-0.0098,-0.0460,0.0029,0.0022,0.0300
585,-0.0098,-0.0459,0.0029,0.0022,0.0300
586,-0.0099,-0.0458,0.0029,0.0022,0.0299
587,-0.0099,-0.0458,0.0029,0.0021,0.0299
588,-0.0099,-0.0457,0.0029,0.0021,0.0298
589,-0.0099,-0.0456,0.0029,0.0021,0.0298
590,-0.0099,-0.0456,0.0029,0.0021,0.0298
591,-0.0099,-0.0455,0.0029,0.0021,0.0297
592,-0.0099,-0.0454,0.0029,0.0021,0.0297
593,-0.0099,-0.0453,0.0029,0.0020,0.0297
594,-0.0099,-0.0453,0.0029,0.0020,0.0296
595,-0.0099,-0.0452,0.0029,0.0020,0.0296
596,-0.0099,-0.0451,0.0029,0.0020,0.0296
597,-0.0099,-0.0451,0.0029,0.0020,0.0296
598,-0.0099,-0.0450,0.0029,0.0020,0.0296
599,-0.0099,-0.0450,0.0029,0.0020,0.0295
600,-0.0099,-0.0449,0.0029,0.0020,0.0295
601,-0.0099,-0.0448,0.0029,0.0020,0.0295
602,-0.0099,-0.0448,0.0029,0.0020,0.0295
603,-0.0099,-0.0448,0.0029,0.0020,0.0295
604,-0.0099,-0.0447,0.0029,0.0019,0.0295
605,-0.0099,-0.0447,0.0030,0.0019,0.0295
606,-0.0099,-0.0446,0.0030,0.0019,0.0295
607,-0.0099,-0.0446,0.0030,0.0019,0.0295
608,-0.0099,-0.0446,0.0030,0.0019,0.0296
609,-0.0099,-0.0446,0.0030,0.0019,0.0296
610,-0.0099,-0.0445,0.0030,0.0019,0.0296
611,-0.0099,-0.0445,0.0030,0.0019,0.0296
612,-0.0099,-0.0445,0.0030,0.0019,0.0296
613,-0.0099,-0.0445,0.0030,0.0018,0.0296
614,-0.0099,-0.0445,0.0030,0.0018,0.0296
615,-0.0099,-0.0444,0.0030,0.0018,0.0297
616,-0.0099,-0.0444,0.0030,0.0018,0.0297
617,-0.0099,-0.0444,0.0030,0.0018,0.0297
618,-0.0099,-0.0444,0.0030,0.0018,0.0297
619,-0.0099,-0.0444,0.0030,0.0017,0.0297
620,-0.0099,-0.0443,0.0030,0.0017,0.0297
621,-0.0099,-0.0443,0.0030,0.0017,0.0297
622,-0.0099,-0.0443,0.0030,0.0017,0.0298
623,-0.0099,-0.0443,0.0030,0.0017,0.0298
624,-0.0099,-0.0442,0.0030,0.0017,0.0298
625,-0.0099,-0.0442,0.0031,0.0017,0.0298
626,-0.0099,-0.0441,0.0031,0.0016,0.0297
627,-0.0099,-0.0441,0.0031,0.0016,0.0297
628,-0.0099,-0.0441,0.0031,0.0016,0.0297
629,-0.0099,-0.0440,0.0031,0.0016,0.0297
630,-0.0099,-0.0440,0.0031,0.0016,0.0297
631,-0.0099,-0.0439,0.0031,0.0016,0.0297
632,-0.0099,-0.0438,0.0031,0.0016,0.0296
633,-0.0099,-0.0438,0.0031,0.0015,0.0296
634,-0.0099,-0.0437,0.0031,0.0015,0.0296
635,-0.0099,-0.0437,0.0031,0.0015,0.0295
636,-0.0099,-0.0436,0.0031,0.0015,0.0295
637,-0.0099,-0.0435,0.0031,0.0015,0.0294
638,-0.0099,-0.0435,0.0031,0.0015,0.0294
639,-0.0099,-0.0434,0.0031,0.0014,0.0293
640,-0.0099,-0.0433,0.0031,0.0014,0.0292
641,-0.0099,-0.0432,0.0031,0.0014,0.0292
642,-0.0099,-0.0432,0.0031,0.0014,0.0291
643,-0.0099,-0.0431,0.0031,0.0014,0.0290
644,-0.0099,-0.0430,0.0031,0.0013,0.0290
645,-0.0099,-0.0430,0.0031,0.0013,0.0289
646,-0.0099,-0.0429,0.0031,0.0013,0.0288
647,-0.0099,-0.0428,0.0031,0.0012,0.0287
648,-0.0099,-0.0428,0.0031,0.0012,0.0287
649,-0.0099,-0.0427,0.0031,0.0012,0.0286
650,-0.0099,-0.0426,0.0031,0.0012,0.0285
651,-0.0099,-0.0426,0.0031,0.0011,0.0284
652,-0.0099,-0.0425,0.0031,0.0011,0.0283
653,-0.0099,-0.0424,0.0031,0.0010,0.0282
654,-0.0099,-0.0424,0.0031,0.0010,0.0282
655,-0.0099,-0.0423,0.0031,0.0010,0.0281
656,-0.0099,-0.0422,0.0031,0.0009,0.0280
657,-0.0099,-0.0422,0.0031,0.0009,0.0279
658,-0.0099,-0.0421,0.0031,0.0008,0.0278
659,-0.0099,-0.0420,0.0031,0.0008,0.0277
660,-0.0099,-0.0420,0.0031,0.0007,0.0277
661,-0.0099,-0.0419,0.0031,0.0007,0.0276
662,-0.0099,-0.0418,0.0031,0.0007,0.0275
663,-0.0099,-0.0418,0.0031,0.0006,0.0274
664,-0.0099,-0.0417,0.0031,0.0006,0.0273
665,-0.0099,-0.0416,0.0031,0.0005,0.0273
666,-0.0099,-0.0416,0.0031,0.0005,0.0272
667,-0.0099,-0.0415,0.0031,0.0004,0.0271
668,-0.0099,-0.0414,0.0032,0.0004,0.0270
669,-0.0099,-0.0414,0.0032,0.0003,0.0270
670,-0.0099,-0.0413,0.0032,0.0003,0.0269
671,-0.0099,-0.0412,0.0032,0.0002,0.0268
672,-0.0099,-0.0412,0.0032,0.0002,0.0268
673,-0.0099,-0.0411,0.0032,0.0001,0.0267
674,-0.0099,-0.0411,0.0032,0.0001,0.0266
675,-0.0099,-0.0410,0.0032,0.0001,0.0266
676,-0.0099,-0.0409,0.0032,0.0000,0.0265
677,-0.0099,-0.0409,0.0032,0.0000,0.0265
678,-0.0099,-0.0408,0.0032,-0.0001,0.0264
679,-0.0099,-0.0408,0.0032,-0.0001,0.0264
680,-0.0099,-0.0407,0.0032,-0.0001,0.0263
681,-0.0099,-0.0407,0.0032,-0.0001,0.0263
682,-0.0099,-0.0406,0.0032,-0.0002,0.0262
683,-0.0099,-0.0406,0.0032,-0.0002,0.0262
684,-0.0099,-0.0405,0.0032,-0.0002,0.0261
685,-0.0099,-0.0405,0.0032,-0.0002,0.0261
686,-0.0099,-0.0404,0.0032,-0.0003,0.0261
687,-0.0099,-0.0404,0.0032,-0.0003,0.0260
688,-0.0099,-0.0403,0.0032,-0.0003,0.0260
689,-0.0099,-0.0403,0.0032,-0.0003,0.0260
690,-0.0099,-0.0402,0.0032,-0.0003,0.0259
691,-0.0099,-0.0402,0.0032,-0.0003,0.0259
692,-0.0099,-0.0401,0.0032,-0.0003,0.0259
693,-0.0099,-0.0401,0.0033,-0.0003,0.0258
694,-0.0099,-0.0400,0.0033,-0.0003,0.0258
695,-0.0099,-0.0400,0.0033,-0.0003,0.0258
696,-0.0099,-0.0399,0.0033,-0.0004,0.0257
697,-0.0099,-0.0398,0.0033,-0.0004,0.0257
698,-0.0099,-0.0398,0.0033,-0.0004,0.0256
699,-0.0099,-0.0397,0.0033,-0.0004,0.0256
700,-0.0099,-0.0396,0.0033,-0.0004,0.0256
701,-0.0099,-0.0395,0.0033,-0.0004,0.0255
702,-0.0099,-0.0395,0.0033,-0.0004,0.0255
703,-0.0099,-0.0394,0.0033,-0.0005,0.0254
704,-0.0099,-0.0393,0.0033,-0.0005,0.0254
705,-0.0099,-0.0392,0.0033,-0.0005,0.0254
706,-0.0099,-0.0391,0.0033,-0.0006,0.0253
707,-0.0099,-0.0391,0.0033,-0.0006,0.0253
708,-0.0098,-0.0390,0.0033,-0.0006,0.0252
709,-0.0098,-0.0389,0.0033,-0.0007,0.0252
710,-0.0098,-0.0388,0.0033,-0.0007,0.0251
711,-0.0098,-0.0387,0.0033,-0.0008,0.0251
712,-0.0098,-0.0386,0.0033,-0.0008,0.0251
713,-0.0098,-0.0386,0.0033,-0.0009,0.0250
714,-0.0098,-0.0385,0.0033,-0.0009,0.0250
715,-0.0098,-0.0384,0.0033,-0.0010,0.0249
716,-0.0098,-0.0383,0.0034,-0.0010,0.0249
717,-0.0098,-0.0382,0.0034,-0.0011,0.0249
718,-0.0098,-0.0382,0.0034,-0.0011,0.0248
719,-0.0098,-0.0381,0.0034,-0.0012,0.0248
720,-0.0098,-0.0380,0.0034,-0.0012,0.0248
721,-0.0097,-0.0379,0.0034,-0.0013,0.0247
722,-0.0097,-0.0379,0.0034,-0.0013,0.0247
723,-0.0097,-0.0378,0.0034,-0.0014,0.0247
724,-0.0097,-0.0377,0.0034,-0.0014,0.0246
725,-0.0097,-0.0377,0.0034,-0.0015,0.0246
726,-0.0097,-0.0376,0.0034,-0.0015,0.0246
727,-0.0097,-0.0375,0.0034,-0.0015,0.0245
728,-0.0097,-0.0375,0.0034,-0.0016,0.0245
729,-0.0097,-0.0374,0.0034,-0.0016,0.0245
730,-0.0097,-0.0374,0.0034,-0.0016,0.0244
731,-0.0097,-0.0373,0.0034,-0.0017,0.0244
732,-0.0097,-0.0373,0.0034,-0.0017,0.0243
733,-0.0097,-0.0372,0.0034,-0.0017,0.0243
734,-0.0097,-0.0371,0.0034,-0.0018,0.0242
735,-0.0097,-0.0371,0.0034,-0.0018,0.0242
736,-0.0097,-0.0370,0.0034,-0.0018,0.0241
737,-0.0096,-0.0370,0.0034,-0.0019,0.0240
738,-0.0096,-0.0369,0.0034,-0.0019,0.0240
739,-0.0096,-0.0368,0.0035,-0.0019,0.0239
740,-0.0096,-0.0368,0.0035,-0.0019,0.0238
741,-0.0096,-0.0367,0.0035,-0.0020,0.0237
742,-0.0096,-0.0366,0.0035,-0.0020,0.0237
743,-0.0096,-0.0366,0.0035,-0.0020,0.0236
744,-0.0096,-0.0365,0.0035,-0.0020,0.0235
745,-0.0096,-0.0364,0.0035,-0.0021,0.0234
746,-0.0096,-0.0363,0.0035,-0.0021,0.0233
747,-0.0096,-0.0363,0.0035,-0.0021,0.0232
748,-0.0096,-0.0362,0.0035,-0.0021,0.0231
749,-0.0096,-0.0361,0.0035,-0.0021,0.0230
750,-0.0096,-0.0360,0.0035,-0.0022,0.0229
751,-0.0096,-0.0359,0.0035,-0.0022,0.0228
752,-0.0096,-0.0359,0.0035,-0.0022,0.0227
753,-0.0096,-0.0358,0.0035,-0.0022,0.0226
754,-0.0096,-0.0357,0.0035,-0.0023,0.0225
755,-0.0095,-0.0356,0.0035,-0.0023,0.0224
756,-0.0095,-0.0355,0.0035,-0.0023,0.0223
757,-0.0095,-0.0355,0.0035,-0.0023,0.0222
758,-0.0095,-0.0354,0.0035,-0.0023,0.0221
759,-0.0095,-0.0353,0.0035,-0.0024,0.0220
760,-0.0095,-0.0352,0.0035,-0.0024,0.0220
761,-0.0095,-0.0352,0.0035,-0.0024,0.0219
762,-0.0095,-0.0351,0.0035,-0.0024,0.0218
763,-0.0095,-0.0350,0.0035,-0.0024,0.0217
764,-0.0095,-0.0350,0.0035,-0.0024,0.0217
765,-0.0095,-0.0349,0.0035,-0.0025,0.0216
766,-0.0095,-0.0348,0.0035,-0.0025,0.0215
767,-0.0095,-0.0348,0.0035,-0.0025,0.0215
768,-0.0095,-0.0347,0.0035,-0.0025,0.0214
769,-0.0095,-0.0346,0.0035,-0.0025,0.0214
770,-0.0095,-0.0346,0.0035,-0.0026,0.0213
771,-0.0095,-0.0345,0.0035,-0.0026,0.0213
772,-0.0095,-0.0345,0.0035,-0.0026,0.0212
773,-0.0095,-0.0344,0.0035,-0.0026,0.0212
774,-0.0095,-0.0344,0.0035,-0.0026,0.0211
775,-0.0095,-0.0343,0.0035,-0.0027,0.0211
776,-0.0095,-0.0342,0.0035,-0.0027,0.0211
777,-0.0095,-0.0342,0.0035,-0.0027,0.0210
778,-0.0095,-0.0341,0.0035,-0.0027,0.0210
779,-0.0095,-0.0340,0.0035,-0.0028,0.0210
780,-0.0094,-0.0340,0.0035,-0.0028,0.0210
781,-0.0094,-0.0339,0.0035,-0.0028,0.0209
782,-0.0094,-0.0338,0.0035,-0.0028,0.0209
783,-0.0094,-0.0337,0.0035,-0.0029,0.0209
784,-0.0094,-0.0337,0.0035,-0.0029,0.0208
785,-0.0094,-0.0336,0.0035,-0.0030,0.0208
786,-0.0094,-0.0335,0.0035,-0.0030,0.0208
787,-0.0094,-0.0334,0.0035,-0.0030,0.0207
788,-0.0094,-0.0333,0.0035,-0.0031,0.0207
789,-0.0094,-0.0332,0.0035,-0.0031,0.0207
790,-0.0094,-0.0331,0.0035,-0.0032,0.0207
791,-0.0094,-0.0329,0.0035,-0.0032,0.0206
792,-0.0093,-0.0328,0.0035,-0.0033,0.0206
793,-0.0093,-0.0327,0.0035,-0.0033,0.0206
794,-0.0093,-0.0326,0.0035,-0.0034,0.0205
795,-0.0093,-0.0324,0.0035,-0.0034,0.0205
796,-0.0093,-0.0323,0.0035,-0.0035,0.0205
797,-0.0093,-0.0322,0.0035,-0.0035,0.0204
798,-0.0093,-0.0321,0.0035,-0.0036,0.0204
799,-0.0092,-0.0319,0.0035,-0.0036,0.0204
800,-0.0092,-0.0318,0.0035,-0.0037,0.0203
801,-0.0092,-0.0317,0.0035,-0.0038,0.0203
802,-0.0092,-0.0315,0.0035,-0.0038,0.0203
803,-0.0092,-0.0314,0.0035,-0.0039,0.0202
804,-0.0092,-0.0313,0.0035,-0.0039,0.0202
805,-0.0092,-0.0311,0.0035,-0.0040,0.0202
806,-0.0091,-0.0310,0.0035,-0.0040,0.0202
807,-0.0091,-0.0309,0.0035,-0.0041,0.0201
808,-0.0091,-0.0308,0.0035,-0.0041,0.0201
809,-0.0091,-0.0306,0.0035,-0.0042,0.0201
810,-0.0091,-0.0305,0.0035,-0.0042,0.0201
811,-0.0091,-0.0304,0.0035,-0.0043,0.0200
812,-0.0090,-0.0303,0.0035,-0.0043,0.0200
813,-0.0090,-0.0302,0.0035,-0.0044,0.0200
814,-0.0090,-0.0300,0.0035,-0.0044,0.0199
815,-0.0090,-0.0299,0.0035,-0.0044,0.0199
816,-0.0090,-0.0298,0.0035,-0.0045,0.0199
817,-0.0089,-0.0297,0.0035,-0.0045,0.0199
818,-0.0089,-0.0296,0.0035,-0.0045,0.0198
819,-0.0089,-0.0295,0.0036,-0.0046,0.0198
820,-0.0089,-0.0293,0.0036,-0.0046,0.0198
821,-0.0089,-0.0292,0.0036,-0.0046,0.0197
822,-0.0089,-0.0291,0.0036,-0.0046,0.0197
823,-0.0088,-0.0290,0.0036,-0.0047,0.0196
824,-0.0088,-0.0289,0.0036,-0.0047,0.0196
825,-0.0088,-0.0288,0.0036,-0.0047,0.0195
826,-0.0088,-0.0287,0.0036,-0.0047,0.0194
827,-0.0088,-0.0285,0.0036,-0.0047,0.0194
828,-0.0088,-0.0284,0.0036,-0.0047,0.0193
829,-0.0087,-0.0283,0.0036,-0.0048,0.0192
830,-0.0087,-0.0282,0.0036,-0.0048,0.0192
831,-0.0087,-0.0281,0.0036,-0.0048,0.0191
832,-0.0087,-0.0279,0.0036,-0.0048,0.0190
833,-0.0087,-0.0278,0.0036,-0.0048,0.0189
834,-0.0087,-0.0277,0.0036,-0.0048,0.0188
835,-0.0087,-0.0276,0.0036,-0.0048,0.0187
836,-0.0086,-0.0274,0.0036,-0.0049,0.0186
837,-0.0086,-0.0273,0.0036,-0.0049,0.0185
838,-0.0086,-0.0272,0.0036,-0.0049,0.0184
839,-0.0086,-0.0271,0.0036,-0.0049,0.0183
840,-0.0086,-0.0269,0.0036,-0.0049,0.0182
841,-0.0086,-0.0268,0.0036,-0.0049,0.0180
842,-0.0086,-0.0267,0.0036,-0.0049,0.0179
843,-0.0085,-0.0266,0.0036,-0.0050,0.0178
844,-0.0085,-0.0264,0.0036,-0.0050,0.0177
845,-0.0085,-0.0263,0.0036,-0.0050,0.0176
846,-0.0085,-0.0262,0.0036,-0.0050,0.0174
847,-0.0085,-0.0260,0.0036,-0.0050,0.0173
848,-0.0085,-0.0259,0.0036,-0.0051,0.0172
849,-0.0085,-0.0258,0.0036,-0.0051,0.0171
850,-0.0085,-0.0256,0.0036,-0.0051,0.0170
851,-0.0084,-0.0255,0.0036,-0.0051,0.0168
852,-0.0084,-0.0254,0.0036,-0.0051,0.0167
853,-0.0084,-0.0252,0.0036,-0.0052,0.0166
854,-0.0084,-0.0251,0.0036,-0.0052,0.0165
855,-0.0084,-0.0250,0.0036,-0.0052,0.0163
856,-0.0084,-0.0248,0.0036,-0.0052,0.0162
857,-0.0084,-0.0247,0.0036,-0.0053,0.0161
858,-0.0084,-0.0246,0.0036,-0.0053,0.0160
859,-0.0083,-0.0244,0.0036,-0.0053,0.0158
860,-0.0083,-0.0243,0.0036,-0.0054,0.0157
861,-0.0083,-0.0242,0.0036,-0.0054,0.0156
862,-0.0083,-0.0240,0.0036,-0.0054,0.0154
863,-0.0083,-0.0239,0.0036,-0.0055,0.0153
864,-0.0083,-0.0238,0.0036,-0.0055,0.0152
865,-0.0083,-0.0236,0.0036,-0.0056,0.0151
866,-0.0083,-0.0235,0.0036,-0.0056,0.0149
867,-0.0083,-0.0233,0.0036,-0.0057,0.0148
868,-0.0082,-0.0232,0.0036,-0.0057,0.0147
869,-0.0082,-0.0231,0.0036,-0.0057,0.0146
870,-0.0082,-0.0229,0.0036,-0.0058,0.0144
871,-0.0082,-0.0228,0.0037,-0.0058,0.0143
872,-0.0082,-0.0226,0.0037,-0.0059,0.0142
873,-0.0082,-0.0225,0.0037,-0.0059,0.0141
874,-0.0082,-0.0223,0.0037,-0.0060,0.0139
875,-0.0082,-0.0222,0.0037,-0.0061,0.0138
876,-0.0082,-0.0221,0.0037,-0.0061,0.0137
877,-0.0081,-0.0219,0.0037,-0.0062,0.0136
878,-0.0081,-0.0218,0.0037,-0.0062,0.0135
879,-0.0081,-0.0216,0.0037,-0.0063,0.0134
880,-0.0081,-0.0215,0.0037,-0.0063,0.0133
881,-0.0081,-0.0214,0.0037,-0.0063,0.0132
882,-0.0081,-0.0212,0.0037,-0.0064,0.0131
883,-0.0081,-0.0211,0.0037,-0.0064,0.0130
884,-0.0081,-0.0209,0.0037,-0.0065,0.0129
885,-0.0081,-0.0208,0.0037,-0.0065,0.0128
886,-0.0080,-0.0207,0.0037,-0.0066,0.0127
887,-0.0080,-0.0205,0.0037,-0.0066,0.0126
888,-0.0080,-0.0204,0.0037,-0.0066,0.0125
889,-0.0080,-0.0202,0.0037,-0.0067,0.0124
890,-0.0080,-0.0201,0.0037,-0.0067,0.0123
891,-0.0080,-0.0200,0.0037,-0.0067,0.0123
892,-0.0080,-0.0198,0.0037,-0.0068,0.0122
893,-0.0080,-0.0197,0.0037,-0.0068,0.0121
894,-0.0080,-0.0195,0.0037,-0.0068,0.0120
895,-0.0080,-0.0194,0.0037,-0.0068,0.0120
896,-0.0079,-0.0192,0.0037,-0.0069,0.0119
897,-0.0079,-0.0191,0.0037,-0.0069,0.0118
898,-0.0079,-0.0189,0.0037,-0.0069,0.0118
899,-0.0079,-0.0188,0.0037,-0.0069,0.0117
900,-0.0079,-0.0187,0.0037,-0.0070,0.0116
901,-0.0079,-0.0185,0.0037,-0.0070,0.0116
902,-0.0079,-0.0183,0.0038,-0.0070,0.0115
903,-0.0079,-0.0182,0.0038,-0.0070,0.0115
904,-0.0078,-0.0180,0.0038,-0.0070,0.0114
905,-0.0078,-0.0179,0.0038,-0.0071,0.0114
906,-0.0078,-0.0177,0.0038,-0.0071,0.0113
907,-0.0078,-0.0176,0.0038,-0.0071,0.0113
908,-0.0078,-0.0174,0.0038,-0.0071,0.0112
909,-0.0078,-0.0172,0.0038,-0.0071,0.0112
910,-0.0077,-0.0171,0.0038,-0.0072,0.0111
911,-0.0077,-0.0169,0.0038,-0.0072,0.0111
912,-0.0077,-0.0167,0.0038,-0.0072,0.0110
913,-0.0077,-0.0166,0.0038,-0.0072,0.0110
914,-0.0077,-0.0164,0.0038,-0.0072,0.0109
915,-0.0077,-0.0162,0.0038,-0.0073,0.0109
916,-0.0076,-0.0161,0.0038,-0.0073,0.0108
917,-0.0076,-0.0159,0.0038,-0.0073,0.0108
918,-0.0076,-0.0157,0.0038,-0.0073,0.0107
919,-0.0076,-0.0156,0.0038,-0.0073,0.0107
920,-0.0076,-0.0154,0.0038,-0.0074,0.0106
921,-0.0076,-0.0153,0.0038,-0.0074,0.0106
922,-0.0075,-0.0151,0.0038,-0.0074,0.0105
923,-0.0075,-0.0150,0.0038,-0.0074,0.0104
924,-0.0075,-0.0148,0.0038,-0.0074,0.0104
925,-0.0075,-0.0147,0.0038,-0.0075,0.0103
926,-0.0075,-0.0145,0.0038,-0.0075,0.0103
927,-0.0074,-0.0144,0.0038,-0.0075,0.0102
928,-0.0074,-0.0142,0.0038,-0.0075,0.0101
929,-0.0074,-0.0141,0.0038,-0.0076,0.0100
930,-0.0074,-0.0139,0.0038,-0.0076,0.0100
931,-0.0074,-0.0138,0.0038,-0.0076,0.0099
932,-0.0074,-0.0136,0.0038,-0.0076,0.0098
933,-0.0073,-0.0135,0.0038,-0.0077,0.0097
934,-0.0073,-0.0133,0.0038,-0.0077,0.0096
935,-0.0073,-0.0132,0.0038,-0.0077,0.0095
936,-0.0073,-0.0130,0.0038,-0.0078,0.0094
937,-0.0073,-0.0129,0.0038,-0.0078,0.0092
938,-0.0072,-0.0127,0.0038,-0.0079,0.0091
939,-0.0072,-0.0126,0.0038,-0.0079,0.0090
940,-0.0072,-0.0124,0.0038,-0.0080,0.0089
941,-0.0072,-0.0123,0.0038,-0.0080,0.0087
942,-0.0072,-0.0121,0.0038,-0.0081,0.0086
943,-0.0071,-0.0119,0.0038,-0.0081,0.0085
944,-0.0071,-0.0118,0.0038,-0.0082,0.0083
945,-0.0071,-0.0116,0.0038,-0.0082,0.0082
946,-0.0071,-0.0114,0.0038,-0.0083,0.0080
947,-0.0071,-0.0113,0.0038,-0.0083,0.0079
948,-0.0070,-0.0111,0.0038,-0.0084,0.0077
949,-0.0070,-0.0109,0.0038,-0.0084,0.0076
950,-0.0070,-0.0107,0.0038,-0.0085,0.0075
951,-0.0070,-0.0105,0.0038,-0.0086,0.0073
952,-0.0070,-0.0104,0.0038,-0.0086,0.0072
